layer,metric,description,y-axis label,type,unit,aggregation,derivative
STORAGE,raft.flows.entered.state_replicate,The number of leader->peer flows transitioned to StateReplicate,Flows,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.flows.entered.state_snapshot,The number of of leader->peer flows transitioned to StateSnapshot,Flows,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.flows.state_probe,Number of leader->peer flows in StateProbe,Flows,GAUGE,COUNT,AVG,NONE
STORAGE,raft.flows.state_replicate,Number of leader->peer flows in StateReplicate,Flows,GAUGE,COUNT,AVG,NONE
STORAGE,raft.flows.state_snapshot,Number of leader->peer flows in StateSnapshot,Flows,GAUGE,COUNT,AVG,NONE
STORAGE,raft.fortification.skipped_no_support,The number of fortification requests that were skipped (not sent) due to lack of store liveness support,Skipped Fortifications,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.fortification_resp.accepted,The number of accepted fortification responses. Calculated on the raft leader,Accepted Fortification Responses,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.fortification_resp.rejected,The number of rejected fortification responses. Calculated on the raft leader,Rejected Fortification Responses,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.heartbeats.pending,Number of pending heartbeats and responses waiting to be coalesced,Messages,GAUGE,COUNT,AVG,NONE
STORAGE,raft.loaded_entries.bytes,Bytes allocated by raft Storage.Entries calls that are still kept in memory,Bytes,GAUGE,BYTES,AVG,NONE
STORAGE,raft.loaded_entries.reserved.bytes,Bytes allocated by raft Storage.Entries calls that are still kept in memory,Memory,GAUGE,BYTES,AVG,NONE
STORAGE,raft.process.applycommitted.latency,"Latency histogram for applying all committed Raft commands in a Raft ready.

This measures the end-to-end latency of applying all commands in a Raft ready. Note that
this closes over possibly multiple measurements of the 'raft.process.commandcommit.latency'
metric, which receives datapoints for each sub-batch processed in the process.",Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,raft.process.commandcommit.latency,"Latency histogram for applying a batch of Raft commands to the state machine.

This metric is misnamed: it measures the latency for *applying* a batch of
committed Raft commands to a Replica state machine. This requires only
non-durable I/O (except for replication configuration changes).

Note that a ""batch"" in this context is really a sub-batch of the batch received
for application during raft ready handling. The
'raft.process.applycommitted.latency' histogram is likely more suitable in most
cases, as it measures the total latency across all sub-batches (i.e. the sum of
commandcommit.latency for a complete batch).
",Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,raft.process.handleready.latency,"Latency histogram for handling a Raft ready.

This measures the end-to-end-latency of the Raft state advancement loop, including:
- snapshot application
- SST ingestion
- durably appending to the Raft log (i.e. includes fsync)
- entry application (incl. replicated side effects, notably log truncation)

These include work measured in 'raft.process.commandcommit.latency' and
'raft.process.applycommitted.latency'. However, matching percentiles of these
metrics may be *higher* than handleready, since not every handleready cycle
leads to an update of the others. For example, under tpcc-100 on a single node,
the handleready count is approximately twice the logcommit count (and logcommit
count tracks closely with applycommitted count).

High percentile outliers can be caused by individual large Raft commands or
storage layer blips. Lower percentile (e.g. 50th) increases are often driven by
CPU exhaustion or storage layer slowdowns.
",Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,raft.process.logcommit.latency,"Latency histogram for committing Raft log entries to stable storage

This measures the latency of durably committing a group of newly received Raft
entries as well as the HardState entry to disk. This excludes any data
processing, i.e. we measure purely the commit latency of the resulting Engine
write. Homogeneous bands of p50-p99 latencies (in the presence of regular Raft
traffic), make it likely that the storage layer is healthy. Spikes in the
latency bands can either hint at the presence of large sets of Raft entries
being received, or at performance issues at the storage layer.
",Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,raft.process.tickingnanos,Nanoseconds spent in store.processRaft() processing replica.Tick(),Processing Time,COUNTER,NANOSECONDS,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.process.workingnanos,"Nanoseconds spent in store.processRaft() working.

This is the sum of the measurements passed to the raft.process.handleready.latency
histogram.
",Processing Time,COUNTER,NANOSECONDS,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.quota_pool.percent_used,Histogram of proposal quota pool utilization (0-100) per leaseholder per metrics interval,Percent,HISTOGRAM,COUNT,AVG,NONE
STORAGE,raft.rcvd.app,Number of MsgApp messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.appresp,Number of MsgAppResp messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.bytes,"Number of bytes in Raft messages received by this store. Note
		that this does not include raft snapshot received.",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.cross_region.bytes,"Number of bytes received by this store for cross region Raft messages
		(when region tiers are configured). Note that this does not include raft
		snapshot received.",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.cross_zone.bytes,"Number of bytes received by this store for cross zone, same region
		Raft messages (when region and zone tiers are configured). If region tiers
		are not configured, this count may include data sent between different
		regions. To ensure accurate monitoring of transmitted data, it is important
		to set up a consistent locality configuration across nodes. Note that this
		does not include raft snapshot received.",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.defortifyleader,Number of MsgDeFortifyLeader messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.dropped,Number of incoming Raft messages dropped (due to queue length or size),Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.dropped_bytes,Bytes of dropped incoming Raft messages,Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.fortifyleader,Number of MsgFortifyLeader messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.fortifyleaderresp,Number of MsgFortifyLeaderResp messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.heartbeat,"Number of (coalesced, if enabled) MsgHeartbeat messages received by this store",Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.heartbeatresp,"Number of (coalesced, if enabled) MsgHeartbeatResp messages received by this store",Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.prevote,Number of MsgPreVote messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.prevoteresp,Number of MsgPreVoteResp messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.prop,Number of MsgProp messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.queued_bytes,Number of bytes in messages currently waiting for raft processing,Bytes,GAUGE,BYTES,AVG,NONE
STORAGE,raft.rcvd.snap,Number of MsgSnap messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.stepped_bytes,"Number of bytes in messages processed by Raft.

Messages reflected here have been handed to Raft (via RawNode.Step). This does not imply that the
messages are no longer held in memory or that IO has been performed. Raft delegates IO activity to
Raft ready handling, which occurs asynchronously. Since handing messages to Raft serializes with
Raft ready handling and size the size of an entry is dominated by the contained pebble WriteBatch,
on average the rate at which this metric increases is a good proxy for the rate at which Raft ready
handling consumes writes.
",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.timeoutnow,Number of MsgTimeoutNow messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.transferleader,Number of MsgTransferLeader messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.vote,Number of MsgVote messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.rcvd.voteresp,Number of MsgVoteResp messages received by this store,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.replication.latency,"The duration elapsed between having evaluated a BatchRequest and it being
reflected in the proposer's state machine (i.e. having applied fully).

This encompasses time spent in the quota pool, in replication (including
reproposals), and application, but notably *not* sequencing latency (i.e.
contention and latch acquisition).

No measurement is recorded for read-only commands as well as read-write commands
which end up not writing (such as a DeleteRange on an empty span). Commands that
result in 'above-replication' errors (i.e. txn retries, etc) are similarly
excluded. Errors that arise while waiting for the in-flight replication result
or result from application of the command are included.

Note also that usually, clients are signalled at beginning of application, but
the recorded measurement captures the entirety of log application.

The duration is always measured on the proposer, even if the Raft leader and
leaseholder are not colocated, or the request is proposed from a follower.

Commands that use async consensus will still cause a measurement that reflects
the actual replication latency, despite returning early to the client.",Latency,HISTOGRAM,COUNT,AVG,NONE
STORAGE,raft.scheduler.latency,"Queueing durations for ranges waiting to be processed by the Raft scheduler.

This histogram measures the delay from when a range is registered with the scheduler
for processing to when it is actually processed. This does not include the duration
of processing.
",Latency,HISTOGRAM,NANOSECONDS,AVG,NONE
STORAGE,raft.sent.bytes,"Number of bytes in Raft messages sent by this store. Note that
		this does not include raft snapshot sent.",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.sent.cross_region.bytes,"Number of bytes sent by this store for cross region Raft messages
		(when region tiers are configured). Note that this does not include raft
		snapshot sent.",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.sent.cross_zone.bytes,"Number of bytes sent by this store for cross zone, same region Raft
		messages (when region and zone tiers are configured). If region tiers are
		not configured, this count may include data sent between different regions.
		To ensure accurate monitoring of transmitted data, it is important to set up
		a consistent locality configuration across nodes. Note that this does not
		include raft snapshot sent.",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.storage.error,Number of Raft storage errors,Error Count,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.storage.read_bytes,"Counter of raftpb.Entry.Size() read from pebble for raft log entries.

These are the bytes returned from the (raft.Storage).Entries method that were not
returned via the raft entry cache. This metric plus the raft.entrycache.read_bytes
metric represent the total bytes returned from the Entries method.

Since pebble might serve these entries from the block cache, only a fraction of this
throughput might manifest in disk metrics.

Entries tracked in this metric incur an unmarshalling-related CPU and memory
overhead that would not be incurred would the entries be served from the raft
entry cache.

The bytes returned here do not correspond 1:1 to bytes read from pebble. This
metric measures the in-memory size of the raftpb.Entry, whereas we read its
encoded representation from pebble. As there is no compression involved, these
will generally be comparable.

A common reason for elevated measurements on this metric is that a store is
falling behind on raft log application. The raft entry cache generally tracks
entries that were recently appended, so if log application falls behind the
cache will already have moved on to newer entries.
",Bytes,COUNTER,BYTES,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.ticks,Number of Raft ticks queued,Ticks,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.timeoutcampaign,Number of Raft replicas campaigning after missed heartbeats from leader,Elections called after timeout,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.transport.flow-token-dispatches-dropped,Number of flow token dispatches dropped by the Raft Transport,Dispatches,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.transport.rcvd,Number of Raft messages received by the Raft Transport,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.transport.reverse-rcvd,"Messages received from the reverse direction of a stream.

These messages should be rare. They are mostly informational, and are not actual
responses to Raft messages. Responses are received over another stream.",Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.transport.reverse-sent,"Messages sent in the reverse direction of a stream.

These messages should be rare. They are mostly informational, and are not actual
responses to Raft messages. Responses are sent over another stream.",Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.transport.send-queue-bytes,"The total byte size of pending outgoing messages in the queue.

The queue is composed of multiple bounded channels associated with different
peers. A size higher than the average baseline could indicate issues streaming
messages to at least one peer. Use this metric together with send-queue-size, to
have a fuller picture.",Bytes,GAUGE,BYTES,AVG,NONE
STORAGE,raft.transport.send-queue-size,"Number of pending outgoing messages in the Raft Transport queue.

The queue is composed of multiple bounded channels associated with different
peers. The overall size of tens of thousands could indicate issues streaming
messages to at least one peer. Use this metric in conjunction with
send-queue-bytes.",Messages,GAUGE,COUNT,AVG,NONE
STORAGE,raft.transport.sends-dropped,Number of Raft message sends dropped by the Raft Transport,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raft.transport.sent,Number of Raft messages sent by the Raft Transport,Messages,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,raftlog.behind,"Number of Raft log entries followers on other stores are behind.

This gauge provides a view of the aggregate number of log entries the Raft leaders
on this node think the followers are behind. Since a raft leader may not always
have a good estimate for this information for all of its followers, and since
followers are expected to be behind (when they are not required as part of a
quorum) *and* the aggregate thus scales like the count of such followers, it is
difficult to meaningfully interpret this metric.",Log Entries,GAUGE,COUNT,AVG,NONE
STORAGE,raftlog.size.max,Approximate size of the largest Raft log on the store.,Bytes,GAUGE,BYTES,AVG,NONE
STORAGE,raftlog.size.total,Approximate size of all Raft logs on the store.,Bytes,GAUGE,BYTES,AVG,NONE
STORAGE,raftlog.truncated,Number of Raft log entries truncated,Log Entries,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,range.adds,Number of range additions,Range Ops,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,range.merges,Number of range merges,Range Ops,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,range.raftleaderremovals,Number of times the current Raft leader was removed from a range,Raft leader removals,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,range.raftleadertransfers,Number of raft leader transfers,Leader Transfers,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
STORAGE,range.recoveries,"Count of offline loss of quorum recovery operations performed on ranges.

This count increments for every range recovered in offline loss of quorum
recovery operation. Metric is updated when node on which survivor replica
is located starts following the recovery.",Quorum Recoveries,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
