priority,asset_type,source_version,target_version,version_gap,source_file,reference_type,url,link_text,context,tag_name
MEDIUM,image,v25.4,v24.2,1.2,v25.4/regional-tables.html,src,/docs/images/v24.2/topology-patterns/topology_multi-region_hardware.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/monitoring-and-alerting.html,src,/docs/images/v24.2/raw-status-endpoints.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-user-view.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-wi-arn-copy.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-wi-principal.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-add-permissions.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-permission-visual-editor.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/aws-wi-review-page.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-assume-add-perms-role.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-assume-add-sa-bucket.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-assume-grant-sa-access.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-wi-role-grant.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-wi-grant-users.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/cloud-storage-authentication.html,src,/docs/images/v24.2/gcs-wi-service-token.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/architecture/reads-and-writes-overview.html,src,/docs/images/v24.2/perf_tuning_concepts1.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/architecture/reads-and-writes-overview.html,src,/docs/images/v24.2/perf_tuning_concepts2.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/architecture/reads-and-writes-overview.html,src,/docs/images/v24.2/perf_tuning_concepts3.png,,,img
MEDIUM,image,v25.4,v24.2,1.2,v25.4/architecture/reads-and-writes-overview.html,src,/docs/images/v24.2/perf_tuning_concepts4.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_queue_failures.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_queue_time.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_replicagc_queue.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_replication_queue.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_split_queue.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_merge_queue.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_raftlog_queue.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_raftsnapshot_queue.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_consistencychecker_queue.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-queues-dashboard.html,src,/docs/images/v22.1/ui_tsmaintenance_queue.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-distributed-dashboard.html,src,/docs/images/v22.1/ui_batches.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-distributed-dashboard.html,src,/docs/images/v22.1/ui_rpcs.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-distributed-dashboard.html,src,/docs/images/v22.1/ui_rpc_errors.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-distributed-dashboard.html,src,/docs/images/v22.1/ui_kv_transactions.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-distributed-dashboard.html,src,/docs/images/v22.1/ui_kv_transactions_99.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-distributed-dashboard.html,src,/docs/images/v22.1/ui_kv_transactions_90.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-distributed-dashboard.html,src,/docs/images/v22.1/ui_node_heartbeat_99.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-distributed-dashboard.html,src,/docs/images/v22.1/ui_node_heartbeat_90.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-slow-requests-dashboard.html,src,/docs/images/v22.1/ui_slow_raft.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-slow-requests-dashboard.html,src,/docs/images/v22.1/ui_slow_distsender.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-slow-requests-dashboard.html,src,/docs/images/v22.1/ui_slow_lease.png,,,img
MEDIUM,image,v23.2,v22.1,1.1,v23.2/ui-slow-requests-dashboard.html,src,/docs/images/v22.1/ui_slow_latch.png,,,img
MEDIUM,image,v25.2,v24.1,1.1,v25.2/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario1.1.png,,,img
MEDIUM,image,v25.2,v24.1,1.1,v25.2/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario1.2.png,,,img
MEDIUM,image,v25.2,v24.1,1.1,v25.2/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario1.3.png,,,img
MEDIUM,image,v25.2,v24.1,1.1,v25.2/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario2.1.png,,,img
MEDIUM,image,v25.2,v24.1,1.1,v25.2/node-shutdown.html,src,/docs/images/v24.1/decommission-scenario2.2.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/st_touches.html,src,/docs/images/v24.2/geospatial/st_touches_true.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/st_touches.html,src,/docs/images/v24.2/geospatial/st_touches_false.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-physical-cluster-replication-dashboard.html,src,/docs/images/v24.2/ui-logical-bytes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-physical-cluster-replication-dashboard.html,src,/docs/images/v24.2/ui-replication-lag.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-physical-cluster-replication-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_ranges.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_logical_bytes_per_store.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replicas_per_store.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replica_quiescence.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replica_snapshots.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replica_snapshots_data.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replica_snapshots_queued.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replica_circuitbreaker_replicas.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replica_circuitbreaker_events.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replica_queue_actions_successes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replica_queue_actions_failure.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_replica_decom_errors.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-replication-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/stream-a-changefeed-to-a-confluent-cloud-kafka-cluster.html,src,/docs/images/v24.2/confluent-messages-screenshot.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/stream-a-changefeed-to-a-confluent-cloud-kafka-cluster.html,src,/docs/images/v24.2/confluent-schemas-screenshot.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/changefeed-messages.html,src,/docs/images/v24.2/changefeed-duplicate-messages-emit.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-development.html,src,/docs/images/v24.2/topology-patterns/topology_development1.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-development.html,src,/docs/images/v24.2/topology-patterns/topology_development_latency.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-development.html,src,/docs/images/v24.2/topology-patterns/topology_development2.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/show-trace.html,src,/docs/images/v24.2/jaeger-trace-log-messages.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/movr.html,src,/docs/images/v24.2/movr-schema.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follower-reads.html,src,/docs/images/v24.2/topology-patterns/topology_multi-region_hardware.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follower-reads.html,src,/docs/images/v24.2/topology-patterns/topology_follower_reads1.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follower-reads.html,src,/docs/images/v24.2/topology-patterns/topology_follower_reads_reads.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follower-reads.html,src,/docs/images/v24.2/topology-patterns/topology_follower_reads_writes.gif,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follower-reads.html,src,/docs/images/v24.2/topology-patterns/topology_follower_reads_resiliency.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/datadog.html,src,/docs/images/v24.2/datadog-crdb-integration.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/datadog.html,src,/docs/images/v24.2/datadog-crdb-dashboard-list.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/datadog.html,src,/docs/images/v24.2/datadog-crdb-overview-dashboard.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/datadog.html,src,/docs/images/v24.2/datadog-crdb-workload-dashboard.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/datadog.html,src,/docs/images/v24.2/datadog-crdb-threshold-alert.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/datadog.html,src,/docs/images/v24.2/datadog-crdb-storage-alert.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-queues-dashboard.html,src,/docs/images/v24.2/ui_mvcc_gc_queue.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-queues-dashboard.html,src,/docs/images/v24.2/ui_protected_timestamp_records.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-queues-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/st_within.html,src,/docs/images/v24.2/geospatial/st_within_true.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/st_within.html,src,/docs/images/v24.2/geospatial/st_within_false.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster-in-docker-linux.html,src,/docs/images/v24.2/ui_cluster_overview_3_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster-in-docker-linux.html,src,/docs/images/v24.2/ui_overview_dashboard_3_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/kibana.html,src,/docs/images/v24.2/kibana-crdb-dashboard-selection.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/kibana.html,src,/docs/images/v24.2/kibana-crdb-dashboard.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/kibana.html,src,/docs/images/v24.2/kibana-crdb-dashboard-sql.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-runtime-dashboard.html,src,/docs/images/v24.2/ui_node_count.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-runtime-dashboard.html,src,/docs/images/v24.2/ui_memory_usage.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-runtime-dashboard.html,src,/docs/images/v24.2/ui_cpu_time.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-runtime-dashboard.html,src,/docs/images/v24.2/ui_clock_offset.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-runtime-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/demo-low-latency-multi-region-deployment.html,src,/docs/images/v24.2/movr-schema.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/demo-low-latency-multi-region-deployment.html,src,/docs/images/v24.2/geo-partitioning-network-latency.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/demo-low-latency-multi-region-deployment.html,src,/docs/images/v24.2/geo-partitioning-sql-latency-before.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/demo-low-latency-multi-region-deployment.html,src,/docs/images/v24.2/geo-partitioning-network-latency.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/demo-low-latency-multi-region-deployment.html,src,/docs/images/v24.2/geo-partitioning-sql-latency-after-1.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-network-latency-page.html,src,/docs/images/v24.2/ui_network_latency_matrix.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-network-latency-page.html,src,/docs/images/v24.2/ui_network_latency_collapsed_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-network-latency-page.html,src,/docs/images/v24.2/ui_network_latency_matrix_suspect_node.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster-in-docker-mac.html,src,/docs/images/v24.2/ui_cluster_overview_3_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster-in-docker-mac.html,src,/docs/images/v24.2/ui_overview_dashboard_3_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-schedules-page.html,src,/docs/images/v24.2/schedules-page.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-schedules-page.html,src,/docs/images/v24.2/schedule-id-screen.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/st_equals.html,src,/docs/images/v24.2/geospatial/st_equals_true.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/st_equals.html,src,/docs/images/v24.2/geospatial/st_equals_false.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/statement-fingerprint.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/statement-details.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/statement-execution.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/statement-execution-details.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/active-executions-view-refresh.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/movr-statements-rides.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui_statement_fingerprint_overview.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui_statement_fingerprint_insights.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui_statement_fingerprint_charts.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui_plan_table.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui_statement_plan.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/plan_with_insight.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui_statement_plan_2.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui_activate_diagnostics.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui_statement_diagnostics.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui-download-button.png,,"READY: indicates that the diagnostics have been collected. To download the diagnostics bundle, click  Bundle (.zip).",img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/ui-download-button.png,,Click  Bundle (.zip) to download any diagnostics bundle.,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-statements-page.html,src,/docs/images/v24.2/waiting-statement.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_multi-region_hardware.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_follower_reads1.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_follow_the_workload_reads.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_follow_the_workload_writes.gif,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/topology-follow-the-workload.html,src,/docs/images/v24.2/topology-patterns/topology_follower_reads_resiliency.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/geoserver.html,src,/docs/images/v24.2/geospatial/geoserver-us-atlas-00.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-sessions-page.html,src,/docs/images/v24.2/ui-sessions-page.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-sessions-page.html,src,/docs/images/v24.2/ui-session-filter.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-sessions-page.html,src,/docs/images/v24.2/ui-sessions-details-page.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster.html,src,/docs/images/v24.2/ui_cluster_overview_3_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster.html,src,/docs/images/v24.2/ui_overview_dashboard_3_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster.html,src,/docs/images/v24.2/ui_overview_dashboard_1_suspect.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster.html,src,/docs/images/v24.2/ui_cluster_overview_5_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/demo-automatic-cloud-migration.html,src,/docs/images/v24.2/ui_replicas_migration.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/demo-automatic-cloud-migration.html,src,/docs/images/v24.2/ui_replicas_migration2.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/demo-automatic-cloud-migration.html,src,/docs/images/v24.2/ui_replicas_migration3.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-jobs-page.html,src,/docs/images/v24.2/ui-jobs-page.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-jobs-page.html,src,/docs/images/v24.2/ui_jobs_page_details.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/physical-cluster-replication-technical-overview.html,src,/docs/images/v24.2/physical-rep-to.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/performance-recipes.html,src,/docs/images/v24.2/ui-statement-contention.png,,The SQL Statement Contention graph (CockroachDB Cloud Console and DB Console) is showing spikes over time.,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/performance-recipes.html,src,/docs/images/v24.2/waiting-transaction.png,"Last Retry Reason shows the last transaction retry error received for the transaction, if applicable","In the Active Executions table on the Transactions page (CockroachDB Cloud Console or DB Console), look for a waiting transaction (Waiting status). Tip: If you see many waiting transactions, a single ",img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/performance-recipes.html,src,/docs/images/v24.2/ui-sessions-details-page.png,,Click its Session ID to open the Session Details page.,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/performance-recipes.html,src,/docs/images/v24.2/ui_databases_live_data.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-distributed-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/window-functions.html,src,/docs/images/v24.2/window-functions.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-hardware-dashboard.html,src,/docs/images/v24.2/ui_events.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/performance.html,src,/docs/images/v24.2/tpcc140k.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/performance.html,src,/docs/images/v24.2/linearscale.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-cluster-overview-page.html,src,/docs/images/v24.2/ui-cluster-overview-panel.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-cluster-overview-page.html,src,/docs/images/v24.2/ui-node-map.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-cluster-overview-page.html,src,/docs/images/v24.2/ui-region-component.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/ui-cluster-overview-page.html,src,/docs/images/v24.2/ui-node-components.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster-in-docker-windows.html,src,/docs/images/v24.2/ui_cluster_overview_3_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster-in-docker-windows.html,src,/docs/images/v24.2/ui_overview_dashboard_3_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster-in-docker-windows.html,src,/docs/images/v24.2/ui_cluster_overview_3_nodes.png,,,img
MEDIUM,image,v25.3,v24.2,1.1,v25.3/start-a-local-cluster-in-docker-windows.html,src,/docs/images/v24.2/ui_overview_dashboard_3_nodes.png,,,img
